subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew
53316,260,9,2,3,2019-08-29,False
30632,193,3,2,2,2022-05-04,True
64568,149,7,2,3,2022-07-09,True
64771,651,2,1,1,2020-06-05,True
43364,579,5,1,2,2022-04-28,True
36671,877,4,1,2,2021-05-03,True
34480,494,6,2,3,2018-12-14,False
31932,941,2,2,2,2019-02-07,False
39001,245,1,1,1,2018-10-15,True
38357,354,2,1,3,2021-04-29,True
94388,437,2,1,1,2020-09-17,False
84450,501,5,1,1,2019-11-11,True
7743,228,8,1,2,2020-08-07,False
213,95,5,2,3,2020-01-07,False
40860,486,1,1,3,2022-02-27,False
31210,239,6,1,2,2021-03-02,False
67405,345,2,1,1,2020-06-13,False
35905,272,8,1,1,2020-07-22,True
40258,86,4,1,2,2021-07-21,True
6618,742,3,1,3,2022-08-29,False
12496,789,9,2,3,2021-03-22,True
18987,249,6,1,1,2019-02-04,True
38467,351,4,2,2,2018-05-19,False
99276,443,4,2,2,2018-11-24,False
63242,655,4,1,3,2019-05-12,True
85853,766,2,2,1,2018-12-18,True
93183,328,4,2,1,2019-04-13,True
34533,816,3,2,3,2022-12-12,False
95077,831,5,1,2,2018-08-07,False
39927,995,8,1,3,2018-08-12,True
96873,768,6,2,1,2019-05-25,False
30235,950,8,1,2,2020-01-16,False
82726,102,2,1,1,2020-03-11,False
35653,706,7,1,1,2021-02-26,False
33246,596,3,1,2,2019-06-08,True
88256,635,5,2,2,2020-10-29,True
30893,201,1,1,3,2022-07-19,False
1036,517,7,2,3,2020-10-25,True
92099,757,2,1,1,2023-03-03,False
89360,519,8,1,3,2021-08-27,True
31842,589,4,2,3,2019-06-22,False
25799,801,6,1,3,2018-06-15,True
13018,337,6,1,2,2022-09-14,False
9200,791,9,1,2,2019-09-15,True
68235,96,7,2,1,2019-10-01,False
7060,33,2,1,2,2022-09-22,True
77168,613,4,2,1,2018-10-21,False
89203,756,2,2,3,2022-06-14,True
36494,766,9,2,2,2022-02-10,True
61142,153,8,1,1,2023-03-06,False
43069,303,1,2,3,2021-06-05,True
51723,855,8,1,2,2022-08-19,False
81884,175,1,1,3,2018-05-24,True
76753,15,6,2,1,2020-04-18,False
68736,112,8,2,2,2021-06-16,False
27652,961,6,2,1,2021-07-10,True
58041,447,6,2,1,2019-10-08,False
82872,833,3,1,1,2021-08-17,False
28320,238,5,1,2,2019-12-23,True
80209,500,6,2,1,2021-01-03,False
86005,609,2,2,3,2020-08-06,False
85022,778,9,2,2,2022-10-03,True
33230,339,5,1,1,2021-04-06,True
23982,329,9,1,1,2018-09-11,False
19575,667,6,2,3,2020-04-17,False
10318,787,2,2,3,2018-08-01,False
76595,692,6,2,2,2022-10-31,True
12859,97,2,2,2,2019-12-27,True
80928,489,3,2,1,2018-09-10,True
7157,857,5,2,3,2018-07-21,False
78871,113,4,2,3,2022-01-04,False
60613,40,3,1,3,2020-03-10,False
70251,187,3,1,1,2019-06-23,False
53038,742,4,2,2,2021-04-19,True
3848,47,3,1,3,2018-07-06,True
24693,423,7,1,3,2020-11-29,False
76616,910,8,1,2,2022-07-19,False
972,638,1,1,3,2018-09-20,True
45575,553,4,1,2,2022-09-29,True
50083,907,9,2,2,2018-07-15,True
6368,46,3,1,3,2022-10-15,False
68983,251,4,1,1,2019-07-07,True
33937,974,2,1,2,2019-10-07,True
63695,972,7,1,1,2023-01-01,False
12556,979,4,2,3,2021-10-22,False
18279,563,8,2,1,2022-08-06,True
88016,475,7,1,1,2020-11-17,False
60004,858,2,2,3,2023-02-23,False
85647,675,4,2,3,2018-12-20,False
3415,880,3,1,1,2019-04-27,False
88125,293,1,2,3,2021-08-27,False
6638,144,3,2,1,2022-02-03,False
75640,83,9,1,1,2021-08-13,True
23859,818,2,1,1,2020-05-01,True
66361,763,6,2,1,2018-05-18,True
70583,674,4,1,2,2021-03-02,True
71229,194,6,2,1,2020-10-15,True
87382,291,9,1,1,2021-02-02,True
14382,300,7,1,3,2022-04-03,True
20625,90,4,2,2,2020-01-13,True
42884,283,9,2,1,2022-11-21,False
94718,764,7,2,3,2020-10-23,True
94399,803,1,2,1,2020-12-28,True
98630,909,5,2,1,2022-02-08,True
95042,540,8,1,3,2022-01-10,True
10630,890,6,1,1,2020-01-27,True
6160,24,1,1,2,2022-12-20,True
40587,241,6,1,2,2021-08-17,False
71462,693,7,2,1,2022-08-16,False
52373,192,9,2,1,2020-10-04,True
95376,959,6,1,1,2020-03-20,False
48442,472,7,2,2,2020-02-20,True
25028,345,3,2,1,2020-11-14,False
61876,69,1,2,3,2022-09-10,False
93121,765,2,1,1,2021-04-21,False
45523,221,8,1,3,2022-07-15,False
54538,597,5,2,1,2022-09-14,False
77529,709,8,2,2,2020-12-23,False
61872,747,4,2,2,2021-08-27,False
17839,512,7,1,1,2022-03-19,False
73816,682,2,2,2,2020-05-27,True
80871,763,9,1,1,2018-08-05,True
34431,484,1,1,2,2018-07-25,False
87308,783,2,1,2,2020-11-10,True
22835,708,6,1,3,2020-08-11,False
49072,857,6,2,2,2021-03-28,False
89575,52,7,1,2,2021-08-05,True
73111,58,6,2,1,2021-12-14,True
70733,540,6,1,1,2022-01-02,True
60758,502,5,2,2,2019-05-26,True
46037,930,2,2,3,2019-09-26,True
10792,669,4,1,1,2020-01-28,True
73469,743,4,1,1,2022-05-22,False
1411,91,9,1,2,2019-08-16,True
80412,72,1,1,1,2022-10-24,False
61818,550,1,2,2,2019-04-19,True
23618,889,1,2,3,2022-07-31,True
96109,427,9,1,3,2021-03-26,True
8371,456,3,1,1,2020-07-08,False
7555,184,6,2,3,2022-10-18,True
44850,883,9,2,2,2021-05-31,False
63922,218,3,1,1,2018-05-22,False
55546,406,2,1,1,2021-07-04,True
17931,254,5,1,3,2021-01-25,True
69409,152,3,2,1,2021-11-02,True
20976,898,1,1,1,2021-05-11,True
78928,613,8,1,2,2023-02-14,True
82740,64,2,1,1,2020-02-04,True
78779,262,9,1,3,2019-07-19,True
89325,291,2,1,3,2018-08-22,True
41039,546,1,1,3,2018-09-30,False
40868,63,8,1,2,2020-06-16,False
15855,24,7,1,1,2019-12-04,False
5893,199,9,1,1,2022-08-25,False
83706,857,9,2,1,2021-09-04,False
21409,468,4,1,1,2019-09-13,False
96290,363,6,2,1,2023-01-27,True
82515,981,5,2,1,2018-11-09,True
17180,141,3,1,3,2018-06-25,False
64393,999,6,1,3,2019-08-31,False
71172,379,1,2,3,2019-08-15,False
85006,823,7,2,1,2022-08-14,False
9456,128,1,2,1,2022-04-16,True
93598,212,5,2,2,2018-05-21,True
53544,682,2,1,2,2022-02-06,False
36002,806,2,2,2,2020-01-12,False
75332,591,4,1,2,2022-12-18,True
61207,15,5,2,3,2022-01-12,True
4071,796,5,2,2,2018-05-31,True
34317,666,2,2,3,2022-11-04,True
97719,187,2,2,3,2022-01-27,True
41214,996,4,2,2,2021-01-18,False
8404,490,4,2,2,2020-12-18,True
87010,699,1,1,2,2018-06-06,False
87866,129,9,2,1,2022-09-21,False
74515,887,5,1,3,2019-12-27,True
78167,200,1,2,2,2019-04-08,True
20268,950,5,1,2,2021-12-02,False
27756,650,6,2,1,2021-03-04,True
12798,871,5,1,3,2022-10-10,False
83259,588,4,2,1,2021-02-03,True
4395,461,1,2,3,2020-07-17,False
2449,492,2,1,3,2022-12-25,True
3419,954,5,1,2,2019-12-15,True
4212,25,7,2,1,2021-12-29,False
98964,411,3,1,2,2023-01-30,True
26131,745,7,1,3,2020-08-04,True
1229,111,5,2,3,2022-11-21,False
54248,541,3,2,3,2022-11-01,False
77608,657,6,2,2,2021-12-23,False
50528,48,9,1,3,2019-08-12,True
65128,779,2,1,1,2019-06-29,True
70761,328,1,2,2,2019-04-26,False
33681,658,4,1,1,2022-07-29,False
63489,819,4,2,1,2020-12-22,True
44634,488,9,2,1,2019-07-28,True
6226,257,6,2,2,2019-11-09,False
90668,380,1,1,1,2023-03-18,True
59825,896,7,2,1,2021-02-06,True
55887,504,7,2,3,2019-07-18,True
14999,83,8,1,2,2021-11-17,True
33255,322,8,1,2,2019-06-15,False
26025,572,1,1,2,2021-01-03,False
53971,896,5,2,1,2019-02-20,True
65755,987,7,1,3,2021-08-07,True
84213,923,1,1,2,2019-10-31,False
91936,42,4,1,1,2018-12-27,False
92906,826,4,1,3,2023-04-09,False
30879,296,9,2,2,2021-06-03,False
98558,728,6,1,2,2021-12-10,True
44869,652,1,2,3,2021-08-02,True
94853,447,4,2,1,2020-09-27,True
57846,172,2,2,1,2022-02-09,False
74747,190,5,2,2,2018-09-22,True
43786,612,2,1,1,2018-08-26,False
78451,742,7,2,3,2021-10-21,True
1267,617,7,2,3,2018-10-12,False
40994,274,5,1,2,2021-09-10,True
64509,36,5,2,3,2020-04-03,False
11979,861,1,1,1,2021-11-20,True
59756,12,7,2,2,2019-01-03,True
81331,541,2,1,3,2021-03-26,True
64441,22,3,1,3,2022-06-28,True
76137,541,8,1,1,2020-12-21,True
7183,289,5,1,3,2021-01-03,True
36521,157,4,2,1,2019-10-24,True
72698,578,9,1,2,2020-05-06,False
69201,464,4,1,2,2022-07-04,True
42742,914,7,2,3,2019-01-08,False
64120,537,6,1,1,2018-12-04,True
92226,362,7,2,3,2022-11-19,False
75246,789,5,1,3,2019-09-11,True
38162,390,2,2,3,2022-11-13,True
16300,292,3,1,3,2019-06-22,False
96779,699,9,2,3,2019-07-16,False
60434,179,1,2,1,2022-04-16,False
87941,205,5,2,3,2020-12-19,False
86676,752,7,1,2,2022-04-29,False
31581,924,6,2,3,2021-08-24,False
54675,730,3,1,1,2018-09-09,True
23380,834,6,2,3,2019-07-28,True
23279,962,8,2,1,2022-03-09,True
9842,769,6,1,2,2021-11-28,False
54399,929,7,1,3,2021-07-25,True
60731,424,7,1,1,2020-11-30,True
52172,806,3,1,2,2020-10-03,False
70867,532,5,2,3,2022-04-17,False
25985,153,1,1,3,2021-09-04,False
28373,186,1,1,1,2018-07-08,True
58547,454,7,2,1,2022-08-16,True
9175,75,3,2,3,2022-11-01,False
73500,588,2,1,1,2020-12-03,True
342,282,8,2,3,2021-08-06,True
41903,70,3,2,3,2020-05-08,False
84094,457,1,1,3,2022-06-26,False
14387,663,5,1,3,2022-10-04,True
65293,593,9,1,2,2022-07-26,False
42197,932,7,1,2,2019-04-22,False
51015,529,3,1,3,2021-02-07,True
91521,401,4,2,2,2018-06-27,False
4385,678,9,2,3,2021-04-16,True
84805,934,9,1,2,2022-02-24,True
93104,400,5,1,2,2021-06-21,False
92300,532,9,1,2,2020-06-25,False
71904,83,6,1,2,2019-12-06,False
36217,901,4,1,3,2021-07-15,False
60769,659,5,1,3,2023-03-26,True
46968,905,3,1,3,2020-10-07,True
95647,829,7,1,2,2019-09-26,False
48265,824,6,1,1,2022-10-02,False
64181,336,3,2,1,2020-09-18,False
35812,490,7,1,3,2018-05-26,True
77454,844,9,2,2,2020-09-28,True
24544,357,5,2,3,2021-09-06,False
44933,265,3,2,3,2019-08-05,True
21155,281,7,1,1,2020-03-22,True
15119,940,8,1,3,2021-02-21,False
38593,834,1,1,1,2020-10-03,False
80420,347,7,1,3,2019-12-27,True
249,211,7,2,2,2022-02-01,False
32397,196,8,1,1,2020-06-17,False
77680,111,9,2,1,2020-03-10,False
62927,236,8,1,3,2022-04-25,True
81757,812,9,1,2,2023-01-09,False
48947,94,7,2,3,2021-12-30,True
90309,386,5,1,1,2021-02-17,True
79534,131,1,2,2,2021-12-23,False
90838,977,8,1,3,2021-11-17,False
62276,859,9,1,2,2020-03-06,True
76759,803,6,1,2,2020-10-27,False
79729,769,1,2,3,2019-11-22,False
19231,159,5,1,1,2021-05-15,True
41339,625,7,1,3,2022-01-19,True
54089,285,8,1,3,2022-05-06,False
34669,321,2,1,2,2019-07-14,True
9083,997,4,2,1,2021-02-16,False
72897,909,1,2,3,2021-01-01,True
10802,505,7,2,3,2020-01-14,True
91074,840,3,2,2,2019-03-01,False
86101,182,5,2,3,2021-03-20,True
35413,177,4,1,3,2021-01-24,False
31672,758,7,1,2,2020-10-25,True
11465,228,3,2,2,2019-07-04,False
7402,71,3,1,2,2019-04-20,False
92215,985,7,1,3,2018-08-11,True
13292,101,7,1,3,2022-03-03,False
5091,597,1,1,1,2018-11-27,True
69711,607,4,1,3,2023-01-17,True
41252,75,2,2,2,2021-12-30,False
44663,475,8,2,1,2021-06-15,False
74924,469,2,1,3,2019-02-15,True
60779,678,3,1,1,2018-09-17,True
50936,87,4,2,2,2018-11-19,False
28624,470,9,2,2,2018-04-26,False
82172,704,9,2,2,2020-11-22,False
25583,281,5,2,1,2020-05-25,True
14774,722,9,1,2,2019-11-06,False
98803,929,1,2,3,2021-11-22,True
65722,867,4,2,2,2021-06-30,False
94982,516,2,2,1,2021-10-19,True
16746,390,3,2,3,2021-05-30,True
97081,150,5,2,1,2018-09-28,False
36516,437,7,2,2,2021-04-10,True
88416,251,9,2,1,2023-03-26,False
18335,884,9,1,3,2021-02-14,False
80622,449,8,2,1,2019-07-09,True
7519,76,7,2,2,2019-07-02,True
57781,231,6,2,3,2021-07-16,False
92951,188,5,2,1,2020-01-22,False
1500,670,8,2,1,2018-05-30,False
45522,441,3,2,1,2022-10-20,False
511,101,8,2,3,2020-12-13,False
6751,408,9,1,3,2022-04-08,True
76489,19,4,2,1,2020-02-29,True
14842,240,6,2,3,2020-02-02,False
61152,470,6,2,2,2022-03-02,True
91313,600,4,1,1,2019-03-26,False
3266,874,5,1,2,2021-11-16,True
65766,795,1,1,1,2020-10-09,False
85174,670,2,1,3,2021-01-25,True
96182,702,1,1,2,2018-06-10,True
40617,807,9,2,2,2021-12-14,False
6234,403,2,2,1,2019-08-28,True
83559,363,4,1,3,2018-05-03,False
12808,414,7,2,1,2022-08-29,True
90505,639,4,1,2,2023-04-13,True
66362,39,7,2,2,2018-05-22,False
99665,935,8,2,2,2021-04-26,False
16171,620,1,2,2,2022-05-07,False
17680,167,6,1,2,2019-08-23,False
29960,20,5,1,2,2021-12-28,False
32076,333,4,2,2,2018-05-07,True
19747,953,1,1,3,2023-04-03,True
25892,310,8,2,3,2019-10-03,False
1486,391,5,1,2,2021-08-27,False
26397,220,8,1,3,2020-10-12,False
54701,147,6,1,1,2022-03-12,False
58749,253,3,1,3,2021-01-26,False
31960,81,1,2,1,2021-01-06,True
76665,95,4,2,1,2021-06-18,False
91813,676,4,2,3,2021-03-11,True
66319,31,4,2,1,2019-11-12,True
9989,402,7,2,2,2021-02-03,True
77774,772,3,2,2,2023-04-06,False
92541,491,3,1,2,2021-06-14,False
80117,117,7,2,3,2020-03-12,False
94967,457,5,2,3,2020-05-05,True
39155,157,9,1,3,2021-05-22,True
15552,591,6,2,2,2019-07-01,False
38512,343,6,1,3,2018-07-02,False
72257,449,9,1,1,2021-06-11,False
5320,56,3,1,2,2022-06-12,False
15277,594,9,1,2,2019-06-30,False
67180,337,4,1,2,2022-06-01,False
81271,131,8,1,3,2020-10-12,False
9342,272,5,2,3,2022-02-05,False
84173,166,2,1,1,2022-03-31,False
10006,559,8,1,3,2020-09-17,False
68062,249,6,1,1,2021-11-04,False
50895,642,4,1,2,2022-08-12,True
67396,120,5,2,3,2022-11-27,False
75867,591,2,2,1,2021-08-28,False
75314,458,9,1,2,2022-04-28,False
84661,807,7,1,1,2020-09-21,True
14489,342,7,1,1,2022-11-29,True
66791,769,3,1,2,2020-10-26,True
12841,830,5,2,2,2019-11-11,True
91670,87,5,1,3,2018-08-22,True
19408,273,1,1,3,2021-07-29,False
62628,454,6,2,2,2022-05-30,True
22461,90,8,1,2,2019-06-24,True
53980,639,8,1,3,2019-04-08,True
44153,187,4,2,2,2022-09-17,True
11497,995,6,2,2,2022-10-16,True
10433,43,1,2,1,2023-03-26,True
32371,667,2,2,3,2022-03-29,False
18286,158,7,2,2,2018-06-23,True
75595,768,8,2,2,2021-01-13,False
1003,572,2,1,1,2022-08-31,True
2509,62,3,1,3,2021-10-20,True
11209,733,8,2,1,2023-04-16,False
44040,423,6,1,1,2018-10-09,False
69734,195,3,2,2,2019-05-17,False
5407,537,4,2,3,2018-07-22,True
86803,618,8,2,1,2022-11-18,True
45406,282,1,1,1,2019-06-25,True
34146,105,2,1,2,2018-11-06,False
73100,622,5,1,2,2022-07-26,True
42836,871,4,2,3,2020-02-11,False
45752,924,1,1,1,2021-09-09,True
53192,121,8,1,3,2021-12-13,False
70862,126,7,1,1,2018-05-16,True
83749,427,5,1,3,2022-09-19,True
60082,628,3,1,2,2019-03-13,False
84087,529,5,1,1,2021-04-20,True
94597,258,1,1,3,2019-12-03,True
58701,254,1,1,1,2021-11-01,False
42673,175,2,2,2,2021-06-07,True
55496,36,1,1,2,2021-02-18,False
37725,142,5,2,3,2022-01-09,False
8219,74,7,2,3,2019-12-19,False
93714,951,6,2,3,2022-03-23,True
85697,39,5,2,3,2018-06-24,False
48770,936,2,1,3,2020-02-03,False
54061,833,5,2,2,2020-04-10,False
91344,540,2,2,1,2020-01-04,True
65826,118,9,2,2,2023-01-08,True
67979,905,2,2,3,2021-03-04,True
64390,972,9,1,3,2020-09-07,True
81022,896,1,2,1,2019-11-30,False
61372,489,6,2,1,2019-03-26,True
76721,259,4,1,3,2019-12-24,True
77957,420,1,2,2,2019-06-07,False
29998,752,5,1,2,2021-09-04,False
65335,197,1,1,1,2023-02-25,True
18567,714,5,2,2,2022-10-24,False
26690,99,2,1,1,2019-11-19,False
44467,959,1,1,2,2020-05-12,True
86194,693,4,1,1,2022-05-19,True
38731,617,2,2,1,2019-04-29,True
58042,39,7,1,3,2022-12-12,False
59987,565,8,2,1,2019-02-08,True
59494,255,7,2,3,2023-02-10,True
2026,38,6,2,1,2018-10-07,True
89543,266,1,1,3,2021-01-26,False
95247,968,8,2,2,2020-09-13,True
15884,771,3,1,1,2023-03-09,False
66688,180,7,2,3,2019-08-26,False
46365,684,3,2,2,2021-04-11,False
90430,406,6,2,2,2020-01-17,True
55423,212,9,1,1,2021-02-26,True
30082,510,9,2,1,2020-05-28,False
42510,228,7,2,1,2020-09-25,False
18897,928,6,2,3,2019-03-17,False
801,550,9,1,1,2021-04-03,True
79871,118,1,1,1,2021-02-26,False
11799,722,6,2,1,2019-10-14,False
77058,748,7,2,3,2022-04-25,True
77044,210,2,1,1,2022-09-04,False
90566,537,5,2,2,2022-04-08,False
5402,365,3,2,1,2019-01-19,False
56910,658,8,2,1,2023-02-10,False
89528,340,8,1,2,2019-11-24,False
68916,295,5,1,1,2023-01-07,True
48706,12,4,2,2,2019-08-20,True
79765,507,6,2,3,2019-03-23,True
15013,778,5,2,2,2019-05-25,True
60628,216,5,2,3,2021-05-20,True
90096,622,3,2,1,2021-07-07,False
94441,759,4,1,3,2021-06-22,False
39298,893,9,2,3,2022-02-08,False
14109,587,1,1,2,2021-10-09,False
25479,850,9,2,2,2021-01-24,True
76115,614,2,2,1,2022-03-14,False
79390,885,6,1,3,2022-06-02,False
78305,852,2,2,1,2019-09-15,False
5533,638,3,2,1,2018-11-15,True
91827,621,8,2,2,2020-02-26,False
27248,779,4,2,1,2021-01-20,False
81896,536,2,1,3,2022-06-11,True
51805,294,5,1,1,2022-01-23,False
84463,101,1,2,1,2020-06-18,True
47333,832,9,2,2,2020-01-26,False
20834,253,3,2,2,2018-12-28,True
4526,307,3,2,2,2020-03-12,False
51457,656,3,2,1,2018-07-26,True
47381,569,1,2,2,2022-07-02,True
94250,59,3,1,3,2022-09-06,True
37399,563,7,1,2,2022-03-12,False
65008,43,8,2,2,2021-06-08,False
88741,477,8,2,1,2023-03-29,True
23173,660,1,2,3,2019-06-29,False
43340,472,3,2,3,2019-03-19,True
55885,27,8,1,1,2019-10-20,False
59457,639,1,1,3,2020-06-21,True
44961,898,4,1,3,2019-04-18,True
42842,23,8,1,3,2021-12-13,False
41654,210,7,2,2,2018-08-07,True
45627,25,4,2,2,2020-08-03,False
85940,901,3,1,3,2022-12-21,True
9657,872,4,2,1,2019-02-01,False
14331,760,7,1,2,2019-09-27,False
16356,243,7,2,1,2020-08-13,False
88194,498,8,1,2,2022-04-25,False
34469,664,3,2,3,2020-07-11,True
61539,20,8,2,3,2019-10-08,False
46292,16,1,2,3,2019-01-17,True
17407,322,3,1,3,2021-01-13,False
44889,156,5,2,1,2019-07-09,True
4161,442,9,2,1,2020-07-31,True
14994,33,2,2,3,2021-10-18,False
25690,711,3,1,2,2019-04-08,False
80414,425,9,1,2,2020-06-08,True
52030,73,1,2,1,2022-07-16,True
33969,165,8,2,2,2022-09-06,False
22305,957,4,2,1,2018-09-08,False
70445,128,1,2,2,2018-07-07,True
12499,104,8,1,1,2022-05-14,False
40843,522,6,1,2,2019-04-24,True
94415,161,7,1,3,2018-10-14,False
29971,686,3,2,2,2020-03-27,False
54997,967,7,2,2,2018-06-01,False
66209,836,3,2,1,2021-02-01,False
93713,807,8,2,1,2023-04-22,False
84836,270,6,2,2,2022-09-09,False
53357,405,2,2,1,2022-07-25,True
22604,397,7,2,2,2022-08-09,True
45456,258,6,2,1,2022-12-09,False
17519,512,8,2,1,2021-09-11,True
61376,62,7,2,3,2022-08-01,False
10983,910,3,1,2,2018-12-16,True
56668,284,9,1,3,2021-06-18,False
48045,239,5,2,1,2021-06-10,True
82655,776,8,2,2,2020-03-06,True
47181,562,5,2,2,2020-07-07,True
89118,519,4,1,1,2019-03-11,True
96728,117,3,2,1,2019-03-31,False
41944,451,8,2,3,2018-10-29,False
26283,447,2,1,3,2018-09-05,True
48244,822,3,1,3,2022-09-14,False
66582,305,8,1,1,2020-05-28,True
29863,264,3,2,2,2022-04-25,False
80419,750,7,1,1,2020-08-26,False
15683,602,7,2,2,2018-07-23,False
29821,762,7,2,1,2022-12-29,True
12663,416,5,1,2,2020-08-09,True
28814,800,6,1,3,2023-01-05,True
26630,782,2,1,2,2023-01-14,True
16108,568,4,1,3,2019-02-08,True
92965,884,2,2,1,2018-07-04,False
27462,303,2,2,1,2021-08-18,True
39548,822,3,1,2,2020-04-26,False
17251,60,7,1,3,2022-10-07,False
1278,734,4,1,2,2020-08-27,False
19653,123,2,2,2,2021-10-29,True
99745,675,8,2,2,2019-02-20,True
84082,675,3,1,1,2020-03-05,True
38141,596,7,2,2,2022-06-22,True
14620,109,1,2,3,2019-03-16,True
45791,871,9,2,1,2021-11-08,True
34168,511,6,2,1,2018-12-12,False
68398,834,1,1,2,2020-11-29,True
15962,645,6,1,2,2019-03-26,False
4428,696,8,2,3,2022-08-06,True
28066,717,4,1,1,2018-07-22,True
31330,831,5,1,3,2020-07-29,True
19916,921,7,2,3,2019-09-01,False
39941,282,1,1,1,2020-11-07,True
45880,328,5,1,1,2022-01-19,False
85339,372,7,1,3,2019-05-22,True
55524,682,1,1,1,2022-01-11,True
52265,28,6,2,1,2022-09-30,False
63275,147,4,1,1,2021-02-28,True
9620,838,8,1,1,2022-12-09,True
78375,865,4,2,3,2019-08-18,True
5936,804,8,2,2,2020-07-29,False
78806,788,2,1,3,2019-04-04,False
13782,912,6,1,2,2019-07-16,False
3789,875,4,1,2,2021-07-22,False
9038,363,5,2,2,2020-03-24,True
99013,59,4,2,2,2020-09-06,True
20369,726,9,1,1,2019-12-09,False
10138,53,7,1,1,2021-07-27,False
35289,494,2,1,1,2023-01-29,False
88786,325,6,1,1,2020-10-04,True
53744,293,9,1,2,2018-08-30,True
69234,813,9,1,1,2023-01-21,False
92165,210,2,2,1,2020-10-31,False
45364,698,1,1,1,2020-02-04,False
15852,202,6,1,2,2019-06-29,False
73324,781,4,2,3,2021-02-04,True
67177,58,6,2,2,2020-04-02,False
77881,656,4,2,2,2022-04-02,False
19792,708,6,2,1,2021-04-28,True
15378,754,1,1,2,2021-01-22,False
51427,568,8,2,3,2023-01-03,True
34345,550,4,1,1,2022-12-24,False
80462,983,6,1,3,2020-02-29,True
66408,712,7,1,3,2022-10-19,True
97141,163,2,1,1,2020-12-13,False
4405,983,5,2,1,2019-04-24,True
51354,503,1,2,3,2022-08-14,False
72073,862,6,2,2,2021-04-04,False
99115,980,6,2,3,2018-05-04,True
10870,505,2,1,1,2021-07-21,False
16659,771,3,2,1,2022-08-05,False
48104,82,8,1,1,2020-07-26,True
24024,764,2,1,1,2018-08-10,True
97754,330,2,2,3,2022-11-03,False
9564,682,1,2,1,2019-08-26,False
30056,902,4,1,2,2020-01-26,True
61236,798,6,1,3,2019-05-31,True
28253,361,3,1,2,2018-06-29,True
80482,908,1,2,2,2020-10-13,False
55476,834,3,2,1,2018-09-28,False
25510,467,2,2,3,2022-01-22,True
83436,725,9,1,1,2022-07-29,False
83245,656,4,2,3,2023-02-02,False
97684,94,9,1,1,2019-09-20,False
77798,517,4,2,2,2020-05-16,False
10057,186,1,2,1,2023-02-02,False
68268,435,9,2,1,2018-06-15,False
20036,732,8,1,2,2022-08-29,False
71204,961,7,2,1,2020-02-08,False
97994,778,1,1,2,2019-12-08,True
67797,145,6,2,3,2022-10-10,False
87653,913,7,2,1,2021-10-23,False
68816,840,1,1,3,2019-09-16,False
59007,282,4,1,1,2022-05-24,False
83541,793,5,1,1,2018-12-21,True
51381,388,1,1,2,2020-01-08,True
55844,475,2,1,3,2021-11-04,False
16504,317,8,1,2,2020-01-07,True
24372,429,8,2,1,2019-12-26,False
46944,203,1,2,2,2021-12-25,False
57454,502,3,1,3,2019-05-19,False
89339,485,6,1,3,2021-02-25,True
63083,580,8,1,3,2020-02-21,False
59741,782,3,1,3,2020-05-14,True
92631,843,4,1,1,2020-11-18,True
8830,227,2,1,3,2021-11-21,False
60960,9,4,2,2,2022-09-05,True
79662,8,3,2,3,2021-12-04,False
46140,773,9,1,3,2022-07-21,True
34004,132,8,2,3,2021-02-15,True
92638,869,3,2,3,2019-10-17,True
69775,485,5,2,1,2021-08-21,False
99177,904,2,1,2,2018-09-28,False
78191,351,1,1,3,2020-12-05,False
47730,740,3,1,1,2019-01-24,False
28852,900,9,1,3,2023-03-26,True
16829,640,2,2,1,2022-11-15,True
99667,754,1,1,3,2018-05-03,False
38970,962,2,2,3,2022-02-20,True
28706,628,1,2,2,2019-03-26,False
74083,786,2,2,3,2022-05-24,True
40363,423,7,1,2,2018-06-28,False
20893,1000,1,1,2,2018-12-03,False
78881,151,5,1,2,2020-09-20,True
97571,826,1,2,2,2022-06-20,False
82906,4,3,1,3,2021-01-30,True
85160,632,8,1,1,2022-03-14,False
76201,187,2,1,2,2022-12-16,True
60808,711,9,2,2,2020-06-19,True
58008,559,2,2,3,2018-08-12,False
66838,266,1,2,1,2021-02-11,True
73449,309,5,2,1,2022-10-13,False
64154,764,2,1,3,2023-01-10,False
6702,670,9,2,1,2021-09-12,True
96676,981,2,1,3,2020-04-01,False
36729,64,7,1,3,2021-01-30,False
68751,334,6,2,1,2023-04-04,True
95665,44,2,1,2,2019-12-23,False
612,460,9,1,3,2022-03-18,False
45768,330,1,1,2,2019-11-12,False
77094,888,9,2,1,2022-07-21,False
90987,346,5,2,1,2018-05-03,False
66143,556,7,2,3,2020-07-03,True
20253,304,2,2,2,2020-07-15,True
1040,502,2,1,2,2022-09-24,False
40087,356,8,1,3,2021-05-25,False
23263,774,1,1,3,2020-11-24,True
86393,11,1,2,3,2019-04-13,True
61764,22,7,1,2,2023-02-05,False
14436,63,9,1,3,2019-12-19,True
11494,996,8,1,3,2021-09-10,True
3331,175,3,2,3,2021-01-06,True
81229,524,9,1,1,2019-01-09,True
91307,34,2,1,2,2019-07-19,True
21240,888,6,2,3,2023-02-19,False
31072,224,6,1,3,2021-11-01,False
49677,997,9,1,1,2023-01-01,True
17765,679,7,1,2,2020-01-19,True
471,368,7,1,1,2022-05-01,True
23406,329,8,2,3,2020-11-06,True
95679,145,1,1,3,2023-04-02,True
38243,135,5,2,3,2021-12-24,True
32846,745,7,1,2,2021-09-10,True
