amount,date,subscription_id,user_id,service_id,billing_cycle_id,status_id,next_payment_date,auto_renew,payment_id,payment_date,payment_method_id,status
9487.78,2018-05-05,57512,962,9,2,1,2018-06-04,False,57512,2018-05-05,4,Completed
8974.44,2019-04-17,69734,195,3,2,2,2019-05-17,False,69734,2019-04-17,1,Failed
3883.49,2021-10-29,63872,968,4,1,2,2021-11-28,True,63872,2021-10-29,4,Failed
8282.26,2020-10-08,66811,571,8,2,3,2020-11-07,False,66811,2020-10-08,2,Completed
1731.26,2023-01-10,22592,974,8,1,2,2023-02-09,False,22592,2023-01-10,2,Failed
5041.84,2021-02-14,60869,589,9,2,2,2021-03-16,False,60869,2021-02-14,1,Pending
3206.75,2021-10-14,27412,570,6,2,2,2021-11-13,True,27412,2021-10-14,3,Pending
4510.34,2020-01-21,23934,308,5,2,1,2020-02-20,True,23934,2020-01-21,3,Failed
8225.54,2021-08-28,64777,51,9,1,1,2021-09-27,False,64777,2021-08-28,4,Failed
5514.82,2020-01-29,41727,979,9,2,1,2020-02-28,True,41727,2020-01-29,2,Failed
3077.26,2018-06-17,55967,625,8,2,2,2018-07-17,False,55967,2018-06-17,3,Pending
7978.63,2019-01-01,26133,140,4,1,2,2019-01-31,True,26133,2019-01-01,2,Pending
4845.3,2019-09-24,25562,651,4,2,1,2019-10-24,False,25562,2019-09-24,1,Pending
8214.21,2018-07-20,77415,435,4,1,3,2018-08-19,True,77415,2018-07-20,1,Failed
3597.18,2020-03-24,48174,117,4,1,1,2020-04-23,True,48174,2020-03-24,1,Failed
5400.07,2020-12-13,77236,2,4,1,3,2021-01-12,True,77236,2020-12-13,1,Failed
8396.36,2019-12-28,51680,234,6,1,2,2020-01-27,False,51680,2019-12-28,3,Failed
7430.08,2021-07-07,1898,382,3,1,1,2021-08-06,False,1898,2021-07-07,4,Completed
7108.44,2022-02-01,63425,891,3,1,3,2022-03-03,False,63425,2022-02-01,2,Failed
5479.67,2022-12-17,4789,121,4,2,2,2023-01-16,False,4789,2022-12-17,3,Completed
8054.03,2020-12-17,12780,641,7,2,2,2021-01-16,True,12780,2020-12-17,1,Completed
6413.08,2022-01-12,30309,126,8,1,3,2022-02-11,True,30309,2022-01-12,2,Completed
9658.06,2020-06-22,39601,120,2,2,1,2020-07-22,False,39601,2020-06-22,2,Failed
2163.54,2022-02-08,31006,3,7,1,2,2022-03-10,False,31006,2022-02-08,1,Completed
5356.54,2021-05-20,44704,86,3,1,1,2021-06-19,True,44704,2021-05-20,4,Failed
5978.82,2019-10-31,17392,318,4,2,1,2019-11-30,True,17392,2019-10-31,4,Completed
8267.84,2021-03-22,24423,67,1,2,1,2021-04-21,False,24423,2021-03-22,1,Failed
8354.19,2021-03-26,84520,131,6,1,1,2021-04-25,False,84520,2021-03-26,2,Completed
4313.32,2019-04-30,74227,850,1,1,1,2019-05-30,True,74227,2019-04-30,2,Pending
8964.07,2020-10-14,4288,778,9,2,2,2020-11-13,True,4288,2020-10-14,1,Pending
3780.75,2022-06-23,35857,855,3,2,3,2022-07-23,False,35857,2022-06-23,1,Completed
7637.47,2022-04-23,62126,332,9,2,2,2022-05-23,True,62126,2022-04-23,1,Pending
1596.59,2020-08-23,90405,36,2,1,2,2020-09-22,False,90405,2020-08-23,1,Pending
9405.69,2020-08-11,97358,428,4,1,2,2020-09-10,True,97358,2020-08-11,3,Pending
7828.21,2022-08-30,91756,38,6,2,1,2022-09-29,False,91756,2022-08-30,1,Failed
6181.6,2019-11-20,59434,200,9,2,2,2019-12-20,True,59434,2019-11-20,1,Pending
9307.54,2022-12-06,13659,620,9,1,1,2023-01-05,True,13659,2022-12-06,2,Pending
2575.45,2020-08-13,32282,126,7,2,1,2020-09-12,False,32282,2020-08-13,1,Completed
3235.62,2022-03-16,90754,509,6,1,3,2022-04-15,True,90754,2022-03-16,4,Failed
6103.3,2021-05-15,38254,87,4,1,3,2021-06-14,True,38254,2021-05-15,4,Completed
7065.2,2022-02-04,14708,889,9,2,3,2022-03-06,False,14708,2022-02-04,2,Completed
8507.13,2018-10-16,64532,470,8,2,1,2018-11-15,False,64532,2018-10-16,2,Failed
9013.33,2021-10-23,81559,562,5,2,3,2021-11-22,True,81559,2021-10-23,2,Completed
4840.87,2021-05-10,97633,181,6,2,2,2021-06-09,False,97633,2021-05-10,1,Completed
980.07,2018-05-26,76493,727,6,1,2,2018-06-25,False,76493,2018-05-26,4,Pending
910.92,2021-01-02,32771,713,5,1,3,2021-02-01,True,32771,2021-01-02,3,Completed
2616.35,2020-09-04,13310,864,3,2,2,2020-10-04,True,13310,2020-09-04,1,Failed
188.11,2021-09-11,61222,93,8,1,1,2021-10-11,False,61222,2021-09-11,3,Failed
9771.34,2022-09-05,35788,951,9,2,3,2022-10-05,False,35788,2022-09-05,4,Failed
5875.64,2022-10-29,27980,481,6,2,3,2022-11-28,False,27980,2022-10-29,3,Pending
3881.35,2020-07-25,2916,271,7,1,1,2020-08-24,True,2916,2020-07-25,1,Pending
846.04,2021-04-16,57106,249,3,2,2,2021-05-16,True,57106,2021-04-16,4,Completed
5374.15,2018-04-19,36262,371,2,1,1,2018-05-19,False,36262,2018-04-19,3,Failed
1657.75,2023-02-02,84980,455,1,1,1,2023-03-04,True,84980,2023-02-02,3,Failed
2443.86,2018-12-08,69024,906,7,2,2,2019-01-07,True,69024,2018-12-08,1,Failed
5991.57,2023-02-04,87686,717,9,1,1,2023-03-06,False,87686,2023-02-04,4,Pending
8260.42,2021-12-10,74347,360,4,2,2,2022-01-09,False,74347,2021-12-10,2,Failed
6845.28,2021-10-28,34739,924,4,1,2,2021-11-27,True,34739,2021-10-28,3,Pending
4199.7,2018-08-27,63698,907,7,2,3,2018-09-26,True,63698,2018-08-27,2,Pending
8496.64,2021-09-29,45911,852,5,2,3,2021-10-29,True,45911,2021-09-29,3,Failed
6176.32,2018-06-03,9919,647,9,1,3,2018-07-03,False,9919,2018-06-03,2,Completed
9470.48,2018-05-01,53570,362,3,2,3,2018-05-31,True,53570,2018-05-01,1,Pending
23.06,2019-03-18,17258,467,5,1,2,2019-04-17,True,17258,2019-03-18,2,Pending
9049.38,2018-11-12,72801,593,5,1,1,2018-12-12,True,72801,2018-11-12,2,Completed
2891.34,2018-05-04,30339,886,6,1,2,2018-06-03,False,30339,2018-05-04,3,Pending
5282.79,2022-02-15,26547,47,4,2,2,2022-03-17,True,26547,2022-02-15,2,Completed
9216.52,2021-09-27,53967,611,4,1,2,2021-10-27,False,53967,2021-09-27,3,Pending
6535.46,2023-03-27,93792,676,3,2,3,2023-04-26,True,93792,2023-03-27,3,Completed
4677.66,2022-09-19,77508,656,3,2,1,2022-10-19,True,77508,2022-09-19,3,Completed
9256.33,2018-03-30,48131,329,6,1,3,2018-04-29,False,48131,2018-03-30,2,Pending
5087.52,2021-03-09,90263,950,6,1,3,2021-04-08,False,90263,2021-03-09,2,Failed
810.99,2021-04-23,41240,65,5,1,3,2021-05-23,True,41240,2021-04-23,2,Pending
8780.99,2022-05-07,26983,729,2,2,3,2022-06-06,False,26983,2022-05-07,4,Completed
8682.5,2018-07-16,17173,517,2,2,1,2018-08-15,True,17173,2018-07-16,1,Pending
7657.89,2021-03-11,24452,421,4,1,2,2021-04-10,True,24452,2021-03-11,3,Pending
5925.82,2021-10-15,45619,479,4,1,1,2021-11-14,False,45619,2021-10-15,3,Failed
3723.16,2018-12-30,7683,329,8,1,3,2019-01-29,False,7683,2018-12-30,4,Failed
101.21,2018-12-14,63352,275,4,2,1,2019-01-13,True,63352,2018-12-14,2,Failed
4281.82,2019-08-11,93601,198,6,2,2,2019-09-10,True,93601,2019-08-11,1,Pending
6971.5,2020-06-06,1808,363,8,1,2,2020-07-06,False,1808,2020-06-06,4,Failed
8967.74,2022-05-01,91787,172,9,1,3,2022-05-31,False,91787,2022-05-01,1,Failed
9546.01,2023-01-27,33963,620,6,2,3,2023-02-26,False,33963,2023-01-27,2,Pending
2439.95,2022-05-28,55180,918,6,2,1,2022-06-27,False,55180,2022-05-28,2,Completed
5472.45,2022-11-09,27728,668,7,1,3,2022-12-09,True,27728,2022-11-09,1,Completed
2704.35,2023-02-21,17498,487,7,2,3,2023-03-23,True,17498,2023-02-21,1,Completed
2683.65,2022-09-26,39244,452,8,1,3,2022-10-26,False,39244,2022-09-26,3,Completed
5128.28,2019-07-24,41759,835,9,1,3,2019-08-23,True,41759,2019-07-24,2,Pending
2136.76,2019-08-10,81740,812,9,2,1,2019-09-09,True,81740,2019-08-10,2,Failed
9102.06,2018-09-17,65135,1,3,2,1,2018-10-17,True,65135,2018-09-17,2,Failed
9622.24,2020-05-18,16947,138,3,2,2,2020-06-17,True,16947,2020-05-18,1,Pending
2946.36,2019-05-02,6387,117,5,1,3,2019-06-01,True,6387,2019-05-02,2,Pending
5034.53,2019-06-26,18722,949,3,2,1,2019-07-26,True,18722,2019-06-26,2,Failed
3261.43,2018-06-30,18375,33,3,1,1,2018-07-30,False,18375,2018-06-30,4,Pending
9913.23,2020-03-17,33598,300,3,1,2,2020-04-16,True,33598,2020-03-17,3,Completed
7606.34,2020-04-24,34189,570,3,1,1,2020-05-24,False,34189,2020-04-24,1,Failed
1721.99,2021-03-30,78365,699,5,1,1,2021-04-29,False,78365,2021-03-30,1,Pending
4344.55,2021-01-06,68121,816,8,1,3,2021-02-05,False,68121,2021-01-06,2,Failed
2518.46,2023-03-10,30213,140,7,1,2,2023-04-09,True,30213,2023-03-10,2,Pending
6509.23,2020-08-21,84185,402,1,1,1,2020-09-20,True,84185,2020-08-21,2,Failed
6139.38,2020-08-16,78356,469,9,2,2,2020-09-15,False,78356,2020-08-16,1,Completed
7087.34,2021-04-10,47928,393,9,2,3,2021-05-10,False,47928,2021-04-10,2,Pending
9567.96,2019-11-23,76699,135,9,2,2,2019-12-23,False,76699,2019-11-23,1,Pending
3296.99,2021-11-02,31702,280,2,1,2,2021-12-02,True,31702,2021-11-02,4,Pending
968.88,2020-01-23,87759,268,3,2,2,2020-02-22,True,87759,2020-01-23,3,Completed
6161.9,2019-06-25,12155,295,6,2,1,2019-07-25,True,12155,2019-06-25,3,Failed
3645.67,2018-11-12,14766,396,2,2,3,2018-12-12,True,14766,2018-11-12,1,Failed
2205.95,2021-06-20,28498,721,5,2,1,2021-07-20,True,28498,2021-06-20,2,Completed
3036.79,2022-09-09,46379,664,4,1,3,2022-10-09,True,46379,2022-09-09,4,Pending
2264.73,2019-02-21,49971,378,6,1,1,2019-03-23,True,49971,2019-02-21,3,Pending
4563.53,2020-05-31,70138,932,4,1,1,2020-06-30,True,70138,2020-05-31,1,Failed
8167.63,2022-08-02,59402,702,8,1,3,2022-09-01,False,59402,2022-08-02,3,Pending
3733.29,2020-02-15,5715,293,9,2,1,2020-03-16,False,5715,2020-02-15,1,Pending
3235.39,2018-05-28,16999,965,1,1,1,2018-06-27,True,16999,2018-05-28,1,Completed
4202.57,2022-05-08,83903,386,6,2,2,2022-06-07,True,83903,2022-05-08,2,Completed
5454.73,2022-12-17,88869,197,2,1,1,2023-01-16,True,88869,2022-12-17,4,Completed
7737.65,2020-11-25,66833,595,8,2,3,2020-12-25,True,66833,2020-11-25,4,Completed
7989.66,2019-04-22,78921,100,6,2,3,2019-05-22,True,78921,2019-04-22,2,Failed
5752.24,2022-12-26,5086,938,5,2,1,2023-01-25,True,5086,2022-12-26,4,Pending
496.43,2021-09-06,49789,431,9,1,2,2021-10-06,True,49789,2021-09-06,2,Failed
1494.17,2018-07-08,41654,210,7,2,2,2018-08-07,True,41654,2018-07-08,2,Completed
1951.86,2021-09-07,77548,51,6,1,3,2021-10-07,True,77548,2021-09-07,3,Pending
9329.2,2018-07-20,69079,185,5,1,3,2018-08-19,False,69079,2018-07-20,1,Failed
6587.61,2019-08-15,6709,638,5,2,3,2019-09-14,True,6709,2019-08-15,1,Completed
5063.45,2021-12-03,50687,56,5,2,2,2022-01-02,False,50687,2021-12-03,2,Failed
2845.15,2022-11-21,42769,247,1,2,2,2022-12-21,True,42769,2022-11-21,4,Completed
5852.07,2019-12-29,23367,191,7,1,1,2020-01-28,True,23367,2019-12-29,2,Failed
6132.21,2019-02-26,20556,843,2,1,2,2019-03-28,True,20556,2019-02-26,2,Failed
4644.81,2021-10-28,40501,279,7,2,3,2021-11-27,False,40501,2021-10-28,2,Pending
3237.09,2019-07-05,57716,535,3,2,1,2019-08-04,True,57716,2019-07-05,2,Failed
2282.23,2021-05-26,34068,142,7,1,2,2021-06-25,False,34068,2021-05-26,3,Failed
6989.14,2022-11-11,67418,987,9,2,1,2022-12-11,True,67418,2022-11-11,4,Pending
2614.91,2018-11-01,1315,384,3,1,3,2018-12-01,True,1315,2018-11-01,2,Failed
7978.76,2021-08-22,43717,167,6,1,3,2021-09-21,True,43717,2021-08-22,3,Pending
5124.27,2018-06-09,14356,832,2,1,2,2018-07-09,False,14356,2018-06-09,2,Pending
4552.25,2020-07-28,67986,423,3,2,3,2020-08-27,True,67986,2020-07-28,2,Completed
2526.75,2018-04-16,75619,267,4,2,1,2018-05-16,False,75619,2018-04-16,1,Failed
4144.71,2019-07-15,91356,924,8,2,1,2019-08-14,False,91356,2019-07-15,1,Failed
2450.93,2021-06-18,46525,584,2,2,1,2021-07-18,False,46525,2021-06-18,4,Failed
7570.16,2019-08-23,90912,263,1,1,1,2019-09-22,False,90912,2019-08-23,4,Completed
4827.22,2019-09-01,52820,146,2,2,2,2019-10-01,False,52820,2019-09-01,3,Pending
5522.01,2020-11-03,7754,823,6,1,1,2020-12-03,True,7754,2020-11-03,1,Pending
3981.58,2022-03-04,377,308,6,1,2,2022-04-03,False,377,2022-03-04,2,Failed
727.82,2022-02-06,51790,612,3,2,3,2022-03-08,False,51790,2022-02-06,2,Pending
7350.0,2019-10-27,11221,147,7,2,2,2019-11-26,False,11221,2019-10-27,1,Failed
3537.42,2019-01-25,43165,794,8,2,2,2019-02-24,True,43165,2019-01-25,3,Pending
5667.22,2019-04-15,71215,962,9,1,3,2019-05-15,True,71215,2019-04-15,1,Pending
8602.13,2018-09-26,72518,769,4,2,1,2018-10-26,False,72518,2018-09-26,3,Completed
1230.57,2019-10-29,99751,795,2,1,3,2019-11-28,True,99751,2019-10-29,2,Completed
2349.59,2020-04-03,22224,649,3,1,1,2020-05-03,True,22224,2020-04-03,3,Failed
6364.79,2022-07-26,72649,725,4,2,1,2022-08-25,False,72649,2022-07-26,3,Completed
6394.55,2022-04-28,73625,214,4,1,2,2022-05-28,False,73625,2022-04-28,1,Failed
5224.82,2018-10-23,8359,973,7,2,3,2018-11-22,True,8359,2018-10-23,1,Completed
4642.85,2021-05-23,80700,275,9,1,3,2021-06-22,True,80700,2021-05-23,2,Pending
5282.71,2022-02-15,49471,886,2,1,1,2022-03-17,False,49471,2022-02-15,2,Failed
634.49,2019-12-31,46030,673,4,2,2,2020-01-30,True,46030,2019-12-31,2,Failed
4253.06,2021-08-04,63285,231,2,2,2,2021-09-03,True,63285,2021-08-04,1,Completed
3736.07,2020-04-12,82277,310,5,1,2,2020-05-12,True,82277,2020-04-12,2,Failed
4887.47,2018-08-18,93277,469,2,2,1,2018-09-17,True,93277,2018-08-18,2,Pending
4667.93,2022-03-25,91814,248,9,2,1,2022-04-24,True,91814,2022-03-25,2,Pending
35.51,2022-11-11,59294,652,6,1,1,2022-12-11,True,59294,2022-11-11,3,Completed
2650.11,2020-12-23,49890,896,6,2,2,2021-01-22,True,49890,2020-12-23,3,Pending
4668.19,2020-12-01,22599,711,9,2,3,2020-12-31,False,22599,2020-12-01,4,Pending
697.46,2022-04-19,57275,798,8,1,2,2022-05-19,True,57275,2022-04-19,1,Pending
4630.4,2022-10-14,75896,269,1,2,3,2022-11-13,False,75896,2022-10-14,1,Failed
7952.04,2020-09-12,50929,896,7,2,1,2020-10-12,True,50929,2020-09-12,1,Failed
3349.56,2022-09-06,19042,968,3,1,1,2022-10-06,True,19042,2022-09-06,2,Failed
2876.03,2021-11-07,89421,141,7,2,3,2021-12-07,True,89421,2021-11-07,1,Failed
7162.53,2021-03-26,89359,677,1,1,3,2021-04-25,False,89359,2021-03-26,4,Pending
2379.13,2018-11-28,57522,465,8,2,2,2018-12-28,True,57522,2018-11-28,4,Pending
1472.31,2019-02-21,33630,811,1,1,2,2019-03-23,True,33630,2019-02-21,2,Pending
5392.94,2018-09-15,25505,116,8,2,1,2018-10-15,False,25505,2018-09-15,2,Failed
8039.57,2021-12-22,4771,132,9,1,3,2022-01-21,True,4771,2021-12-22,4,Failed
2566.59,2020-05-14,72663,355,5,2,3,2020-06-13,False,72663,2020-05-14,4,Completed
2366.58,2021-02-05,96533,265,8,1,2,2021-03-07,True,96533,2021-02-05,3,Failed
7958.93,2020-12-11,65023,528,2,2,2,2021-01-10,False,65023,2020-12-11,4,Pending
4223.17,2019-02-01,23974,999,7,1,1,2019-03-03,True,23974,2019-02-01,1,Failed
9889.35,2018-07-22,8333,688,8,2,3,2018-08-21,True,8333,2018-07-22,2,Pending
7085.28,2021-10-30,50398,151,1,2,1,2021-11-29,False,50398,2021-10-30,3,Failed
5287.67,2022-05-18,35831,901,2,2,2,2022-06-17,False,35831,2022-05-18,4,Completed
281.85,2022-07-26,14533,852,7,2,1,2022-08-25,True,14533,2022-07-26,1,Completed
2820.98,2021-12-21,46027,655,2,1,1,2022-01-20,False,46027,2021-12-21,2,Completed
6070.32,2018-07-13,6414,440,6,2,1,2018-08-12,True,6414,2018-07-13,3,Failed
3999.53,2021-08-10,89438,496,3,1,1,2021-09-09,False,89438,2021-08-10,2,Completed
3004.62,2022-05-23,89302,20,8,1,3,2022-06-22,False,89302,2022-05-23,4,Failed
2842.25,2022-04-08,57394,379,3,1,1,2022-05-08,False,57394,2022-04-08,3,Failed
102.46,2019-05-10,53588,918,1,1,2,2019-06-09,False,53588,2019-05-10,3,Failed
6991.58,2018-06-20,79590,416,4,1,2,2018-07-20,True,79590,2018-06-20,4,Completed
4811.79,2021-09-06,80834,626,8,2,1,2021-10-06,True,80834,2021-09-06,2,Failed
3858.09,2020-07-10,66990,823,4,1,2,2020-08-09,False,66990,2020-07-10,4,Completed
8125.13,2021-02-06,6270,745,5,1,3,2021-03-08,False,6270,2021-02-06,4,Pending
54.05,2022-04-10,99753,589,1,1,3,2022-05-10,False,99753,2022-04-10,4,Completed
8638.65,2020-12-19,32739,289,8,1,2,2021-01-18,False,32739,2020-12-19,1,Completed
9883.49,2019-11-17,52890,395,9,1,3,2019-12-17,False,52890,2019-11-17,1,Pending
8209.06,2019-01-27,13233,298,5,2,3,2019-02-26,True,13233,2019-01-27,2,Failed
5726.96,2022-10-09,5599,74,5,1,2,2022-11-08,True,5599,2022-10-09,1,Pending
7977.96,2021-08-14,70091,625,3,1,3,2021-09-13,True,70091,2021-08-14,4,Completed
7105.21,2020-05-22,91550,736,2,2,3,2020-06-21,False,91550,2020-05-22,4,Pending
579.25,2022-12-27,83389,871,4,1,2,2023-01-26,True,83389,2022-12-27,3,Failed
2471.81,2018-07-11,39952,519,5,1,2,2018-08-10,True,39952,2018-07-11,1,Failed
5435.42,2019-05-21,65832,554,7,1,1,2019-06-20,False,65832,2019-05-21,1,Completed
2588.02,2022-12-10,33868,458,9,2,3,2023-01-09,True,33868,2022-12-10,1,Pending
708.5,2018-07-21,86338,355,6,2,2,2018-08-20,True,86338,2018-07-21,3,Failed
3007.73,2021-10-02,34899,845,7,2,2,2021-11-01,True,34899,2021-10-02,1,Completed
3742.22,2021-01-27,58289,958,1,1,3,2021-02-26,False,58289,2021-01-27,2,Failed
7296.95,2020-02-27,60557,377,5,1,2,2020-03-28,False,60557,2020-02-27,1,Completed
2893.42,2018-09-14,74406,202,9,1,3,2018-10-14,True,74406,2018-09-14,1,Failed
9671.01,2022-08-14,17114,590,7,2,2,2022-09-13,True,17114,2022-08-14,3,Failed
3394.71,2021-10-16,31831,409,3,1,1,2021-11-15,True,31831,2021-10-16,4,Completed
836.29,2021-11-16,85907,282,7,2,3,2021-12-16,True,85907,2021-11-16,1,Completed
2891.51,2022-05-26,29552,778,3,2,2,2022-06-25,True,29552,2022-05-26,2,Failed
8453.78,2018-04-09,39384,147,4,2,2,2018-05-09,False,39384,2018-04-09,2,Failed
5368.78,2022-08-10,61479,567,2,2,2,2022-09-09,False,61479,2022-08-10,4,Completed
6586.98,2021-03-06,57254,442,8,2,1,2021-04-05,True,57254,2021-03-06,3,Completed
2320.45,2022-10-02,26782,592,2,2,2,2022-11-01,True,26782,2022-10-02,2,Pending
2706.42,2019-05-24,10558,489,6,2,1,2019-06-23,False,10558,2019-05-24,3,Pending
1814.1,2022-08-19,94047,613,9,1,1,2022-09-18,True,94047,2022-08-19,2,Completed
3861.97,2022-04-19,24666,600,1,1,2,2022-05-19,False,24666,2022-04-19,3,Pending
1989.78,2019-08-17,68816,840,1,1,3,2019-09-16,False,68816,2019-08-17,3,Completed
6491.37,2021-10-28,44455,386,7,1,2,2021-11-27,False,44455,2021-10-28,4,Pending
2828.12,2019-11-14,79762,188,4,1,1,2019-12-14,True,79762,2019-11-14,3,Pending
6176.78,2020-04-14,17724,435,2,2,1,2020-05-14,False,17724,2020-04-14,2,Completed
5250.46,2023-01-03,46031,472,1,1,1,2023-02-02,True,46031,2023-01-03,2,Failed
4700.45,2021-07-06,89575,52,7,1,2,2021-08-05,True,89575,2021-07-06,4,Failed
6416.8,2021-02-14,38877,947,2,2,2,2021-03-16,True,38877,2021-02-14,2,Pending
9469.82,2018-05-23,68431,326,2,1,2,2018-06-22,True,68431,2018-05-23,2,Pending
3241.9,2021-11-29,35154,675,8,1,2,2021-12-29,True,35154,2021-11-29,1,Pending
1437.32,2019-09-04,65387,938,8,2,2,2019-10-04,False,65387,2019-09-04,1,Completed
8956.29,2020-01-09,25723,35,1,1,2,2020-02-08,True,25723,2020-01-09,2,Pending
1195.09,2022-10-10,85303,332,1,1,2,2022-11-09,True,85303,2022-10-10,1,Completed
8973.95,2019-01-14,88158,695,2,2,3,2019-02-13,False,88158,2019-01-14,3,Pending
7611.32,2023-01-31,52569,754,5,2,1,2023-03-02,False,52569,2023-01-31,3,Completed
8213.3,2019-06-01,54185,224,3,2,3,2019-07-01,True,54185,2019-06-01,3,Failed
2403.01,2021-06-22,46773,859,2,1,2,2021-07-22,True,46773,2021-06-22,2,Failed
6820.04,2021-01-07,96402,962,2,2,3,2021-02-06,True,96402,2021-01-07,4,Failed
2527.45,2020-05-31,86077,800,1,1,1,2020-06-30,False,86077,2020-05-31,4,Completed
561.55,2020-04-13,43192,921,3,1,3,2020-05-13,True,43192,2020-04-13,1,Failed
6964.5,2019-02-27,23315,569,8,1,2,2019-03-29,False,23315,2019-02-27,2,Pending
9379.77,2018-10-10,57682,351,8,2,1,2018-11-09,True,57682,2018-10-10,1,Completed
1551.34,2018-05-28,34581,646,4,2,2,2018-06-27,False,34581,2018-05-28,4,Failed
4845.96,2018-06-05,59761,523,5,2,2,2018-07-05,False,59761,2018-06-05,4,Failed
8553.76,2021-09-20,36699,29,7,2,1,2021-10-20,False,36699,2021-09-20,4,Pending
6600.72,2019-01-30,47846,387,9,2,3,2019-03-01,True,47846,2019-01-30,4,Pending
7973.81,2021-04-22,39078,999,7,1,2,2021-05-22,False,39078,2021-04-22,3,Pending
9751.71,2022-04-30,99029,811,6,2,1,2022-05-30,False,99029,2022-04-30,2,Failed
3870.75,2018-05-09,72315,501,9,1,1,2018-06-08,True,72315,2018-05-09,1,Failed
5611.28,2018-09-23,17480,914,3,1,1,2018-10-23,False,17480,2018-09-23,3,Pending
2282.62,2020-05-18,82167,703,5,2,1,2020-06-17,True,82167,2020-05-18,2,Completed
6131.43,2020-05-14,71828,452,4,1,3,2020-06-13,True,71828,2020-05-14,4,Pending
1731.2,2018-12-30,747,524,9,2,3,2019-01-29,False,747,2018-12-30,4,Pending
9737.99,2022-03-31,97948,599,4,2,2,2022-04-30,True,97948,2022-03-31,2,Failed
4760.85,2018-04-05,22309,221,1,1,1,2018-05-05,False,22309,2018-04-05,1,Pending
8436.11,2019-07-18,53489,371,4,1,2,2019-08-17,False,53489,2019-07-18,1,Pending
7903.0,2021-02-05,79900,862,8,1,1,2021-03-07,True,79900,2021-02-05,4,Pending
9584.43,2018-10-22,41635,878,6,1,1,2018-11-21,False,41635,2018-10-22,4,Pending
9656.73,2022-06-05,77007,621,6,2,1,2022-07-05,False,77007,2022-06-05,2,Completed
7562.31,2018-11-23,67067,694,8,2,1,2018-12-23,True,67067,2018-11-23,3,Completed
2518.53,2022-12-31,75287,728,5,1,2,2023-01-30,True,75287,2022-12-31,2,Failed
5081.85,2019-01-26,88226,378,8,1,3,2019-02-25,False,88226,2019-01-26,4,Failed
8012.33,2018-08-23,30688,557,7,1,2,2018-09-22,True,30688,2018-08-23,1,Failed
710.28,2020-06-03,97619,180,1,1,2,2020-07-03,False,97619,2020-06-03,3,Failed
4154.43,2020-02-14,99242,246,8,2,1,2020-03-15,False,99242,2020-02-14,3,Completed
5434.23,2020-07-22,65053,50,1,1,3,2020-08-21,True,65053,2020-07-22,2,Failed
74.26,2018-12-27,20156,984,6,1,3,2019-01-26,True,20156,2018-12-27,1,Completed
301.8,2021-08-16,9943,661,8,1,2,2021-09-15,False,9943,2021-08-16,4,Pending
8610.46,2020-07-31,89513,519,7,2,2,2020-08-30,True,89513,2020-07-31,4,Pending
9118.74,2021-11-26,18471,300,7,1,1,2021-12-26,True,18471,2021-11-26,4,Failed
1416.89,2022-02-01,1183,433,5,1,1,2022-03-03,False,1183,2022-02-01,2,Completed
2372.07,2018-04-19,68183,304,9,1,3,2018-05-19,True,68183,2018-04-19,4,Pending
2388.93,2023-01-22,64277,430,4,2,1,2023-02-21,True,64277,2023-01-22,3,Pending
2961.11,2018-03-27,19142,340,2,1,2,2018-04-26,False,19142,2018-03-27,1,Pending
3818.52,2020-10-07,49729,528,3,2,2,2020-11-06,True,49729,2020-10-07,1,Failed
3140.84,2019-04-18,28545,939,5,1,1,2019-05-18,False,28545,2019-04-18,3,Completed
595.02,2022-11-12,21015,142,5,1,2,2022-12-12,True,21015,2022-11-12,4,Completed
108.7,2022-12-09,69601,9,8,1,3,2023-01-08,False,69601,2022-12-09,2,Pending
1218.22,2022-12-29,1651,223,3,2,2,2023-01-28,False,1651,2022-12-29,1,Pending
3765.38,2021-03-04,92997,771,3,1,1,2021-04-03,True,92997,2021-03-04,4,Completed
6398.78,2019-01-29,65081,705,9,1,3,2019-02-28,True,65081,2019-01-29,2,Completed
8235.17,2018-12-16,84402,94,5,2,3,2019-01-15,True,84402,2018-12-16,4,Failed
5714.19,2018-10-31,31895,479,3,1,3,2018-11-30,True,31895,2018-10-31,2,Failed
8098.15,2018-10-29,27711,324,1,1,3,2018-11-28,False,27711,2018-10-29,4,Failed
539.39,2022-12-21,51801,279,7,2,1,2023-01-20,False,51801,2022-12-21,4,Failed
3155.07,2021-05-19,81316,588,6,1,2,2021-06-18,False,81316,2021-05-19,1,Completed
7596.46,2022-06-10,39782,747,3,1,1,2022-07-10,False,39782,2022-06-10,1,Failed
5616.94,2018-09-22,25978,798,6,2,3,2018-10-22,False,25978,2018-09-22,1,Pending
9352.48,2020-06-20,95829,215,8,2,3,2020-07-20,True,95829,2020-06-20,2,Pending
4132.75,2018-03-29,94472,779,1,2,1,2018-04-28,True,94472,2018-03-29,4,Pending
7337.95,2020-08-06,51347,563,4,1,1,2020-09-05,False,51347,2020-08-06,1,Failed
4414.67,2019-09-11,5050,688,3,2,3,2019-10-11,True,5050,2019-09-11,3,Completed
8366.76,2020-03-15,91178,219,8,1,3,2020-04-14,True,91178,2020-03-15,3,Pending
5960.38,2022-11-30,62545,519,9,1,1,2022-12-30,False,62545,2022-11-30,1,Pending
