payment_id,subscription_id,amount,date,payment_date,payment_method_id,status
44423,44423,9727.08,2020-09-02,2020-09-02,1,Completed
54275,54275,2327.85,2019-06-21,2019-06-21,1,Completed
27920,27920,9845.94,2019-06-11,2019-06-11,3,Pending
83611,83611,8829.61,2019-12-02,2019-12-02,1,Pending
96568,96568,4944.57,2020-06-23,2020-06-23,4,Completed
97612,97612,3984.27,2023-03-24,2023-03-24,1,Failed
47217,47217,9659.06,2020-06-27,2020-06-27,4,Failed
15607,15607,7672.4,2019-02-09,2019-02-09,2,Pending
44417,44417,1348.78,2019-05-20,2019-05-20,1,Pending
32673,32673,9522.4,2022-02-16,2022-02-16,1,Failed
66391,66391,77.96,2021-08-26,2021-08-26,1,Failed
18713,18713,4350.88,2022-01-08,2022-01-08,2,Pending
73595,73595,7741.81,2020-11-01,2020-11-01,3,Completed
36048,36048,2727.17,2022-09-19,2022-09-19,4,Failed
38525,38525,7050.99,2022-08-06,2022-08-06,2,Completed
23209,23209,7542.96,2019-09-23,2019-09-23,4,Completed
77088,77088,7647.14,2022-12-22,2022-12-22,3,Pending
22687,22687,2517.34,2022-07-06,2022-07-06,4,Pending
52304,52304,2826.04,2022-01-29,2022-01-29,3,Pending
60642,60642,7730.94,2022-08-29,2022-08-29,3,Completed
41948,41948,6040.88,2021-08-21,2021-08-21,4,Completed
46270,46270,6026.99,2019-04-15,2019-04-15,2,Pending
5626,5626,5731.97,2020-07-22,2020-07-22,3,Pending
60902,60902,1024.47,2021-03-10,2021-03-10,3,Pending
65760,65760,8906.42,2020-09-18,2020-09-18,1,Completed
83290,83290,983.09,2021-12-05,2021-12-05,4,Pending
53664,53664,223.93,2018-12-15,2018-12-15,1,Pending
37628,37628,6320.63,2019-09-16,2019-09-16,4,Pending
78661,78661,2760.08,2022-02-28,2022-02-28,2,Pending
23231,23231,9157.82,2020-09-17,2020-09-17,2,Completed
22534,22534,7803.33,2019-02-15,2019-02-15,1,Failed
49535,49535,2368.6,2019-03-24,2019-03-24,2,Failed
74710,74710,1713.59,2020-09-12,2020-09-12,1,Completed
94950,94950,4851.61,2021-08-28,2021-08-28,1,Pending
52638,52638,1437.37,2021-08-10,2021-08-10,1,Failed
23579,23579,8892.83,2020-02-15,2020-02-15,4,Pending
42166,42166,1565.19,2020-08-30,2020-08-30,1,Completed
18095,18095,6077.51,2019-09-09,2019-09-09,2,Failed
57162,57162,1613.53,2021-11-26,2021-11-26,4,Pending
72924,72924,4100.87,2019-09-12,2019-09-12,4,Pending
77862,77862,1972.81,2020-05-13,2020-05-13,4,Pending
5897,5897,2600.56,2019-07-06,2019-07-06,2,Failed
50555,50555,6050.94,2019-07-20,2019-07-20,1,Pending
82355,82355,2394.11,2018-11-25,2018-11-25,2,Failed
65851,65851,9486.8,2019-09-28,2019-09-28,4,Completed
53909,53909,644.58,2021-11-17,2021-11-17,3,Pending
55725,55725,3648.87,2020-05-09,2020-05-09,4,Pending
99810,99810,1909.71,2020-02-19,2020-02-19,2,Completed
13401,13401,3977.71,2019-07-19,2019-07-19,3,Completed
32190,32190,1092.87,2022-05-29,2022-05-29,1,Completed
73473,73473,9243.35,2019-08-02,2019-08-02,2,Completed
68968,68968,5303.2,2020-06-04,2020-06-04,1,Completed
54172,54172,7297.73,2020-06-13,2020-06-13,1,Completed
24563,24563,6360.4,2020-04-15,2020-04-15,3,Failed
73121,73121,947.58,2020-06-28,2020-06-28,3,Completed
17133,17133,849.22,2022-05-11,2022-05-11,1,Failed
98903,98903,1011.08,2020-02-27,2020-02-27,3,Completed
63552,63552,7433.99,2020-10-27,2020-10-27,2,Pending
52375,52375,6146.68,2018-12-26,2018-12-26,1,Failed
18549,18549,1721.56,2022-09-09,2022-09-09,4,Failed
21682,21682,9609.35,2020-06-09,2020-06-09,2,Completed
22422,22422,1440.12,2021-07-16,2021-07-16,2,Failed
3860,3860,4622.08,2019-02-13,2019-02-13,2,Pending
56284,56284,2706.27,2020-12-15,2020-12-15,2,Failed
14607,14607,6046.64,2018-12-31,2018-12-31,3,Pending
72830,72830,1483.86,2019-11-06,2019-11-06,2,Pending
39296,39296,9044.08,2021-09-29,2021-09-29,1,Failed
73021,73021,6355.03,2018-06-14,2018-06-14,1,Pending
14833,14833,4780.51,2020-12-05,2020-12-05,4,Completed
99072,99072,2443.39,2020-11-05,2020-11-05,1,Completed
1387,1387,954.03,2021-07-20,2021-07-20,1,Pending
22042,22042,4234.93,2020-10-13,2020-10-13,1,Completed
31805,31805,5761.11,2023-03-04,2023-03-04,2,Completed
54981,54981,9120.23,2022-01-24,2022-01-24,4,Pending
51510,51510,8482.49,2021-07-22,2021-07-22,1,Failed
48514,48514,171.6,2020-11-07,2020-11-07,1,Failed
25423,25423,713.52,2021-01-23,2021-01-23,4,Pending
50906,50906,4382.19,2022-09-10,2022-09-10,2,Failed
51591,51591,7519.37,2019-05-25,2019-05-25,1,Completed
38423,38423,7058.14,2019-05-08,2019-05-08,4,Pending
99738,99738,2979.9,2020-02-27,2020-02-27,4,Failed
41448,41448,846.21,2018-08-25,2018-08-25,3,Pending
52718,52718,9559.66,2022-04-27,2022-04-27,2,Pending
91371,91371,8925.28,2021-08-25,2021-08-25,3,Pending
82404,82404,5390.35,2019-09-16,2019-09-16,2,Failed
98862,98862,1687.08,2018-09-20,2018-09-20,4,Failed
86330,86330,4764.23,2021-11-23,2021-11-23,3,Failed
22325,22325,2732.56,2022-01-06,2022-01-06,2,Pending
96018,96018,8505.22,2019-09-28,2019-09-28,1,Pending
66293,66293,8159.64,2018-10-06,2018-10-06,4,Pending
70743,70743,67.33,2018-12-12,2018-12-12,4,Completed
40666,40666,9637.17,2023-02-04,2023-02-04,1,Failed
73575,73575,6690.63,2022-01-16,2022-01-16,4,Failed
66991,66991,8913.99,2018-03-31,2018-03-31,3,Completed
49137,49137,9366.11,2020-08-12,2020-08-12,2,Failed
22843,22843,2233.93,2019-12-17,2019-12-17,4,Completed
63936,63936,71.19,2022-12-13,2022-12-13,3,Completed
21205,21205,848.17,2022-06-05,2022-06-05,2,Pending
56009,56009,7316.56,2022-01-09,2022-01-09,2,Failed
85716,85716,6721.27,2022-10-09,2022-10-09,1,Completed
27631,27631,919.26,2018-04-23,2018-04-23,4,Completed
89849,89849,2047.76,2023-03-15,2023-03-15,1,Pending
9173,9173,3788.16,2018-09-17,2018-09-17,1,Failed
95378,95378,1977.7,2019-06-08,2019-06-08,2,Completed
91301,91301,429.69,2019-01-12,2019-01-12,4,Completed
35329,35329,8622.85,2022-09-23,2022-09-23,1,Pending
81046,81046,7019.16,2019-02-06,2019-02-06,2,Completed
53157,53157,2547.81,2023-02-06,2023-02-06,2,Failed
9990,9990,2238.6,2022-01-20,2022-01-20,3,Pending
62851,62851,3189.59,2021-11-09,2021-11-09,1,Completed
85784,85784,7374.0,2021-06-23,2021-06-23,2,Pending
15185,15185,1724.77,2022-03-13,2022-03-13,4,Completed
60351,60351,2829.56,2022-07-24,2022-07-24,3,Failed
93908,93908,9319.51,2020-02-16,2020-02-16,2,Pending
3277,3277,3203.35,2018-04-27,2018-04-27,3,Failed
60839,60839,201.51,2020-07-09,2020-07-09,2,Pending
31308,31308,1552.21,2021-07-28,2021-07-28,3,Pending
45524,45524,6503.32,2021-09-28,2021-09-28,4,Pending
66074,66074,3156.06,2018-08-07,2018-08-07,4,Failed
87770,87770,7826.5,2020-05-05,2020-05-05,1,Completed
72138,72138,2448.4,2022-03-19,2022-03-19,1,Failed
19995,19995,5781.68,2018-05-22,2018-05-22,4,Pending
28598,28598,7978.99,2020-10-11,2020-10-11,2,Completed
91118,91118,7567.42,2020-04-26,2020-04-26,4,Failed
89501,89501,5494.95,2021-04-05,2021-04-05,3,Failed
22111,22111,5380.65,2019-05-22,2019-05-22,1,Pending
42709,42709,93.34,2019-04-15,2019-04-15,4,Failed
81317,81317,9974.55,2022-10-13,2022-10-13,3,Failed
21045,21045,9884.03,2022-02-09,2022-02-09,1,Pending
43530,43530,2728.57,2019-11-01,2019-11-01,3,Pending
11783,11783,2918.49,2021-04-21,2021-04-21,3,Completed
42267,42267,8906.67,2022-09-18,2022-09-18,3,Completed
27723,27723,6183.33,2021-04-05,2021-04-05,3,Pending
45585,45585,2153.39,2018-08-22,2018-08-22,4,Pending
82062,82062,6105.98,2020-10-19,2020-10-19,4,Failed
36077,36077,1109.64,2023-02-02,2023-02-02,2,Failed
98746,98746,2651.92,2022-08-16,2022-08-16,2,Pending
68131,68131,191.26,2018-05-15,2018-05-15,2,Completed
37190,37190,7484.02,2021-06-29,2021-06-29,4,Pending
26232,26232,6411.86,2022-05-18,2022-05-18,2,Pending
34084,34084,614.43,2020-06-23,2020-06-23,3,Completed
18930,18930,6736.6,2020-02-20,2020-02-20,4,Completed
8619,8619,2612.29,2020-12-27,2020-12-27,3,Pending
57571,57571,2977.71,2019-02-21,2019-02-21,2,Failed
57972,57972,6295.8,2021-04-05,2021-04-05,1,Completed
50851,50851,2776.13,2019-07-15,2019-07-15,1,Pending
23973,23973,24.22,2022-12-26,2022-12-26,1,Completed
25987,25987,6859.38,2022-03-25,2022-03-25,4,Completed
21109,21109,365.52,2020-05-26,2020-05-26,2,Failed
58034,58034,2234.05,2020-05-07,2020-05-07,1,Failed
23510,23510,9613.35,2022-05-15,2022-05-15,1,Pending
74057,74057,5654.0,2023-01-11,2023-01-11,4,Pending
95491,95491,2906.95,2021-12-06,2021-12-06,1,Completed
12120,12120,8951.89,2020-01-29,2020-01-29,1,Completed
54965,54965,6887.13,2020-03-18,2020-03-18,4,Completed
46486,46486,9715.93,2018-04-27,2018-04-27,2,Pending
56946,56946,5416.1,2019-10-26,2019-10-26,3,Completed
3646,3646,4298.75,2021-09-26,2021-09-26,3,Pending
95966,95966,3665.83,2021-12-03,2021-12-03,4,Failed
26168,26168,2636.66,2019-12-13,2019-12-13,2,Completed
4180,4180,2359.13,2022-12-20,2022-12-20,4,Pending
91286,91286,2355.84,2018-12-27,2018-12-27,4,Failed
90936,90936,9634.64,2022-09-18,2022-09-18,2,Pending
2996,2996,322.25,2018-07-05,2018-07-05,1,Pending
50002,50002,2204.74,2018-10-04,2018-10-04,2,Pending
87778,87778,5849.95,2022-04-30,2022-04-30,1,Failed
33977,33977,8249.79,2019-08-30,2019-08-30,2,Failed
7862,7862,5117.24,2018-06-17,2018-06-17,2,Completed
95746,95746,1094.69,2018-12-15,2018-12-15,2,Failed
23497,23497,6157.77,2019-02-22,2019-02-22,4,Failed
79143,79143,5953.04,2021-01-04,2021-01-04,3,Failed
70373,70373,2977.5,2022-06-12,2022-06-12,3,Pending
7148,7148,176.8,2022-02-14,2022-02-14,3,Failed
91766,91766,7831.45,2020-07-26,2020-07-26,1,Failed
69602,69602,1963.89,2018-11-23,2018-11-23,2,Completed
34583,34583,4585.05,2021-03-09,2021-03-09,2,Completed
7475,7475,9344.23,2018-06-01,2018-06-01,4,Pending
30946,30946,8044.28,2018-08-10,2018-08-10,1,Pending
94784,94784,1140.42,2018-09-27,2018-09-27,4,Pending
22733,22733,2515.09,2022-03-14,2022-03-14,1,Completed
29016,29016,4741.94,2020-05-07,2020-05-07,3,Pending
34795,34795,8372.2,2019-12-06,2019-12-06,4,Failed
99757,99757,9245.32,2022-04-15,2022-04-15,3,Completed
67424,67424,5753.64,2022-07-10,2022-07-10,2,Failed
25377,25377,6033.64,2019-03-02,2019-03-02,2,Completed
69146,69146,6297.59,2022-03-11,2022-03-11,3,Failed
35590,35590,1659.15,2022-02-16,2022-02-16,4,Pending
37719,37719,4265.51,2019-12-21,2019-12-21,3,Pending
21258,21258,5563.82,2018-07-24,2018-07-24,3,Failed
8459,8459,1422.07,2020-11-21,2020-11-21,3,Completed
34578,34578,1805.85,2023-02-21,2023-02-21,1,Failed
66535,66535,9071.35,2020-04-26,2020-04-26,2,Completed
54148,54148,7855.6,2019-01-06,2019-01-06,3,Completed
72993,72993,9089.73,2022-08-02,2022-08-02,4,Pending
97535,97535,162.48,2022-03-17,2022-03-17,2,Completed
23689,23689,1432.39,2020-05-01,2020-05-01,2,Completed
71735,71735,3716.51,2018-07-16,2018-07-16,3,Pending
79852,79852,7865.67,2019-09-04,2019-09-04,3,Completed
19787,19787,8641.97,2020-10-17,2020-10-17,3,Failed
78560,78560,2270.88,2021-03-30,2021-03-30,4,Completed
85208,85208,7070.16,2022-08-19,2022-08-19,4,Failed
43941,43941,5535.33,2018-08-29,2018-08-29,3,Failed
46057,46057,2492.07,2018-10-03,2018-10-03,1,Completed
66815,66815,544.52,2019-06-25,2019-06-25,4,Completed
12505,12505,5090.06,2019-06-22,2019-06-22,3,Completed
44699,44699,3801.91,2019-09-26,2019-09-26,4,Pending
66645,66645,2673.68,2018-05-20,2018-05-20,2,Pending
18700,18700,2478.52,2020-08-05,2020-08-05,2,Pending
89684,89684,5339.63,2020-04-30,2020-04-30,2,Completed
67017,67017,9964.19,2018-09-28,2018-09-28,3,Completed
68135,68135,9196.67,2023-02-25,2023-02-25,4,Completed
11394,11394,4489.31,2020-06-11,2020-06-11,1,Failed
94253,94253,9927.96,2018-12-29,2018-12-29,4,Completed
51395,51395,4104.49,2021-07-04,2021-07-04,1,Pending
79366,79366,2423.11,2021-05-04,2021-05-04,4,Failed
14864,14864,2594.25,2021-09-12,2021-09-12,2,Pending
9233,9233,650.68,2018-12-05,2018-12-05,4,Completed
19354,19354,1609.29,2018-05-24,2018-05-24,3,Failed
45769,45769,2983.84,2018-06-14,2018-06-14,2,Failed
75353,75353,2061.44,2021-08-19,2021-08-19,3,Failed
42651,42651,3299.02,2023-01-22,2023-01-22,1,Failed
81494,81494,1420.45,2018-04-14,2018-04-14,1,Completed
11967,11967,291.33,2018-10-13,2018-10-13,2,Failed
66660,66660,8633.81,2020-03-21,2020-03-21,1,Pending
72677,72677,4367.11,2021-10-24,2021-10-24,3,Failed
41906,41906,9116.84,2022-11-04,2022-11-04,3,Pending
13906,13906,6128.44,2020-04-11,2020-04-11,1,Pending
31322,31322,4970.41,2020-09-05,2020-09-05,3,Completed
209,209,1097.66,2019-11-27,2019-11-27,1,Completed
96152,96152,9872.49,2022-07-29,2022-07-29,1,Failed
17824,17824,325.91,2020-04-17,2020-04-17,2,Completed
73864,73864,9773.66,2021-07-13,2021-07-13,4,Failed
96486,96486,1419.21,2019-07-03,2019-07-03,3,Completed
23455,23455,486.84,2022-01-31,2022-01-31,4,Completed
176,176,2359.3,2021-03-05,2021-03-05,4,Completed
73361,73361,855.64,2023-03-08,2023-03-08,4,Failed
94596,94596,3944.82,2018-06-22,2018-06-22,3,Failed
93287,93287,7149.33,2018-10-24,2018-10-24,2,Failed
49065,49065,1344.54,2021-02-13,2021-02-13,3,Failed
74092,74092,693.85,2019-02-27,2019-02-27,1,Failed
40849,40849,4104.61,2019-09-26,2019-09-26,1,Failed
54294,54294,58.62,2020-05-27,2020-05-27,3,Completed
27528,27528,2116.81,2022-08-30,2022-08-30,3,Failed
89347,89347,5280.25,2021-01-29,2021-01-29,3,Completed
98945,98945,1997.81,2019-07-29,2019-07-29,4,Pending
29813,29813,8200.33,2018-08-01,2018-08-01,1,Completed
44890,44890,6544.3,2020-11-13,2020-11-13,4,Failed
10811,10811,3740.49,2023-01-01,2023-01-01,4,Completed
17778,17778,9087.22,2019-11-28,2019-11-28,2,Pending
97421,97421,6088.3,2018-08-02,2018-08-02,1,Completed
21561,21561,3705.95,2020-03-26,2020-03-26,2,Pending
59933,59933,5947.84,2021-09-24,2021-09-24,3,Pending
28532,28532,3237.88,2020-06-14,2020-06-14,1,Pending
509,509,9640.18,2018-12-19,2018-12-19,1,Completed
81729,81729,6913.54,2021-01-08,2021-01-08,3,Failed
44095,44095,192.44,2021-07-10,2021-07-10,2,Pending
81722,81722,9698.6,2019-06-13,2019-06-13,2,Completed
43265,43265,7972.52,2022-07-18,2022-07-18,4,Failed
47496,47496,6436.3,2020-04-09,2020-04-09,4,Pending
12956,12956,2200.09,2020-07-24,2020-07-24,2,Pending
12488,12488,6305.43,2018-11-30,2018-11-30,1,Pending
98335,98335,7081.41,2018-08-08,2018-08-08,1,Completed
58550,58550,6359.26,2020-02-23,2020-02-23,1,Completed
6623,6623,9091.75,2019-11-27,2019-11-27,4,Completed
43593,43593,6084.19,2021-04-23,2021-04-23,2,Pending
89659,89659,7990.07,2023-01-11,2023-01-11,2,Completed
49937,49937,2603.83,2018-04-03,2018-04-03,1,Completed
39146,39146,2977.84,2021-03-15,2021-03-15,1,Completed
99964,99964,2803.49,2019-07-13,2019-07-13,1,Completed
86605,86605,8708.12,2020-03-24,2020-03-24,4,Pending
62580,62580,4219.8,2021-01-10,2021-01-10,1,Failed
51740,51740,5492.59,2018-06-19,2018-06-19,3,Pending
8454,8454,8885.27,2021-05-13,2021-05-13,2,Pending
31480,31480,5405.34,2019-01-04,2019-01-04,3,Failed
56588,56588,982.48,2020-09-01,2020-09-01,3,Completed
57378,57378,1795.11,2021-10-05,2021-10-05,3,Completed
19139,19139,3452.75,2023-02-27,2023-02-27,3,Pending
3990,3990,7942.44,2022-02-17,2022-02-17,2,Completed
18717,18717,6208.25,2022-12-17,2022-12-17,2,Completed
72449,72449,5583.32,2022-01-15,2022-01-15,4,Failed
65077,65077,5636.17,2022-12-10,2022-12-10,2,Failed
31688,31688,7556.47,2019-03-29,2019-03-29,4,Pending
1912,1912,6306.05,2021-02-09,2021-02-09,2,Completed
89392,89392,4732.06,2020-03-16,2020-03-16,3,Completed
12594,12594,6109.53,2023-01-17,2023-01-17,4,Failed
93860,93860,3007.23,2019-10-13,2019-10-13,2,Completed
5933,5933,7986.35,2020-05-04,2020-05-04,3,Completed
60135,60135,7551.77,2021-06-04,2021-06-04,1,Pending
61415,61415,9452.85,2021-05-24,2021-05-24,4,Failed
8479,8479,4574.61,2022-08-12,2022-08-12,4,Completed
29118,29118,8764.79,2018-12-11,2018-12-11,3,Pending
64004,64004,2492.67,2020-03-16,2020-03-16,4,Failed
8825,8825,8028.41,2019-12-18,2019-12-18,3,Pending
91502,91502,77.8,2022-12-17,2022-12-17,4,Pending
42976,42976,6364.89,2020-08-31,2020-08-31,1,Completed
10878,10878,8861.98,2022-05-18,2022-05-18,4,Failed
12309,12309,6155.48,2020-05-19,2020-05-19,1,Pending
68791,68791,6231.14,2020-02-20,2020-02-20,4,Pending
90592,90592,8199.09,2021-06-15,2021-06-15,4,Failed
31607,31607,6627.02,2022-08-06,2022-08-06,4,Pending
14084,14084,9795.91,2023-01-07,2023-01-07,1,Failed
36923,36923,9595.19,2019-12-02,2019-12-02,4,Failed
60996,60996,9903.84,2022-01-05,2022-01-05,3,Failed
1049,1049,5653.93,2022-04-05,2022-04-05,2,Failed
9662,9662,9166.15,2021-03-07,2021-03-07,3,Pending
64562,64562,8187.19,2020-09-01,2020-09-01,2,Completed
52369,52369,8507.28,2020-02-01,2020-02-01,4,Completed
61166,61166,391.44,2022-01-12,2022-01-12,4,Pending
75708,75708,2609.28,2021-04-06,2021-04-06,1,Failed
54075,54075,3706.46,2018-08-27,2018-08-27,3,Completed
48221,48221,3826.95,2022-12-01,2022-12-01,4,Completed
45579,45579,5493.6,2022-06-18,2022-06-18,1,Completed
82009,82009,5870.11,2019-06-22,2019-06-22,4,Completed
60458,60458,8826.49,2018-05-03,2018-05-03,3,Completed
27626,27626,9934.43,2018-04-07,2018-04-07,4,Pending
91797,91797,9404.32,2019-11-02,2019-11-02,4,Completed
50753,50753,1406.24,2019-12-27,2019-12-27,1,Pending
40650,40650,9819.21,2020-03-14,2020-03-14,3,Failed
16153,16153,2893.68,2023-02-01,2023-02-01,1,Completed
70791,70791,6973.32,2020-12-11,2020-12-11,3,Failed
48575,48575,8439.37,2019-08-22,2019-08-22,4,Failed
72513,72513,324.74,2021-02-22,2021-02-22,1,Pending
33509,33509,3963.44,2021-07-28,2021-07-28,1,Pending
70330,70330,5580.9,2018-05-26,2018-05-26,1,Completed
10561,10561,6477.34,2019-10-06,2019-10-06,1,Completed
25534,25534,1918.29,2023-02-03,2023-02-03,3,Completed
67575,67575,9290.55,2019-05-19,2019-05-19,4,Pending
88626,88626,2897.68,2023-02-13,2023-02-13,2,Pending
86973,86973,3653.55,2019-07-07,2019-07-07,4,Pending
54900,54900,695.07,2022-01-31,2022-01-31,4,Failed
39037,39037,1416.05,2019-10-04,2019-10-04,2,Pending
48978,48978,2153.62,2022-09-08,2022-09-08,1,Completed
12143,12143,825.96,2020-09-03,2020-09-03,2,Pending
2653,2653,9079.8,2020-06-27,2020-06-27,2,Failed
4173,4173,7162.66,2018-06-18,2018-06-18,1,Pending
96406,96406,5333.87,2022-05-01,2022-05-01,3,Pending
11089,11089,2022.46,2022-02-25,2022-02-25,4,Failed
93511,93511,9693.24,2020-12-02,2020-12-02,2,Pending
64319,64319,2247.66,2020-07-17,2020-07-17,2,Failed
72681,72681,9681.82,2020-02-13,2020-02-13,3,Failed
50882,50882,6908.26,2021-07-09,2021-07-09,1,Completed
91184,91184,9620.69,2022-07-10,2022-07-10,1,Failed
27979,27979,639.02,2019-04-14,2019-04-14,3,Pending
21101,21101,403.62,2018-05-02,2018-05-02,3,Pending
99322,99322,3909.63,2018-05-19,2018-05-19,1,Pending
99735,99735,423.7,2022-05-27,2022-05-27,2,Failed
72756,72756,6488.34,2021-10-11,2021-10-11,4,Pending
73440,73440,5541.01,2020-03-03,2020-03-03,4,Pending
97458,97458,510.18,2023-03-15,2023-03-15,3,Pending
55750,55750,537.14,2020-05-04,2020-05-04,1,Pending
21601,21601,8649.61,2020-10-13,2020-10-13,3,Pending
94178,94178,6430.5,2021-12-21,2021-12-21,3,Failed
10660,10660,4439.22,2018-06-25,2018-06-25,2,Pending
42094,42094,5194.56,2019-12-20,2019-12-20,1,Pending
35318,35318,1369.44,2022-12-10,2022-12-10,2,Pending
92725,92725,2112.57,2022-02-28,2022-02-28,1,Completed
83472,83472,226.61,2019-04-29,2019-04-29,4,Completed
45152,45152,2065.61,2019-07-31,2019-07-31,2,Pending
38479,38479,1374.18,2019-03-03,2019-03-03,2,Completed
26759,26759,261.83,2020-02-07,2020-02-07,3,Failed
30074,30074,429.01,2022-12-17,2022-12-17,1,Completed
55643,55643,9564.86,2020-01-15,2020-01-15,4,Failed
69187,69187,8637.96,2022-08-26,2022-08-26,1,Completed
32256,32256,2081.35,2021-02-15,2021-02-15,3,Pending
92904,92904,2791.42,2018-08-01,2018-08-01,4,Pending
33598,33598,9913.23,2020-03-17,2020-03-17,3,Completed
53589,53589,4880.78,2021-12-25,2021-12-25,1,Completed
54517,54517,1288.22,2020-06-25,2020-06-25,3,Failed
90810,90810,2300.86,2018-06-03,2018-06-03,3,Pending
24879,24879,7656.58,2021-02-12,2021-02-12,1,Pending
88519,88519,8201.62,2020-05-02,2020-05-02,3,Pending
29156,29156,8257.26,2022-08-26,2022-08-26,3,Pending
12776,12776,5959.44,2022-06-27,2022-06-27,4,Pending
69113,69113,4225.23,2019-11-18,2019-11-18,3,Completed
88233,88233,1089.36,2021-06-18,2021-06-18,3,Pending
19715,19715,7306.78,2022-08-11,2022-08-11,1,Pending
13993,13993,3572.9,2022-11-14,2022-11-14,1,Pending
37920,37920,4228.66,2019-10-14,2019-10-14,4,Failed
3253,3253,3386.56,2021-08-12,2021-08-12,4,Pending
42594,42594,2598.65,2020-08-16,2020-08-16,1,Pending
28501,28501,6126.45,2022-07-20,2022-07-20,1,Failed
45721,45721,4760.29,2020-01-29,2020-01-29,4,Pending
30495,30495,1647.27,2022-08-06,2022-08-06,1,Failed
3963,3963,7348.95,2018-10-21,2018-10-21,2,Completed
93067,93067,2397.33,2020-04-02,2020-04-02,3,Completed
41128,41128,3450.51,2022-10-07,2022-10-07,4,Failed
8882,8882,965.25,2018-11-08,2018-11-08,4,Pending
83971,83971,2217.32,2022-03-26,2022-03-26,3,Failed
79249,79249,4633.65,2019-10-25,2019-10-25,1,Completed
99694,99694,913.28,2021-03-01,2021-03-01,1,Pending
20698,20698,4399.91,2021-06-30,2021-06-30,3,Pending
47937,47937,5501.87,2018-06-26,2018-06-26,3,Failed
54376,54376,2593.84,2018-09-27,2018-09-27,4,Completed
85362,85362,6042.04,2021-04-09,2021-04-09,3,Completed
19227,19227,8579.49,2021-06-01,2021-06-01,2,Pending
7755,7755,8083.3,2020-09-29,2020-09-29,3,Pending
3823,3823,8563.22,2020-04-10,2020-04-10,3,Pending
61349,61349,4825.75,2022-02-02,2022-02-02,4,Completed
4884,4884,5393.47,2020-12-13,2020-12-13,4,Pending
9785,9785,51.97,2020-04-11,2020-04-11,2,Pending
95908,95908,6072.01,2020-12-05,2020-12-05,2,Completed
31447,31447,92.74,2018-10-30,2018-10-30,2,Failed
75317,75317,6100.54,2022-06-23,2022-06-23,4,Pending
64922,64922,6894.49,2023-03-15,2023-03-15,3,Completed
97381,97381,906.2,2019-01-31,2019-01-31,2,Completed
33278,33278,5403.67,2018-08-02,2018-08-02,2,Failed
17124,17124,25.32,2022-04-15,2022-04-15,3,Pending
89987,89987,981.84,2021-11-16,2021-11-16,2,Failed
29819,29819,1448.97,2023-03-20,2023-03-20,2,Pending
31425,31425,6969.77,2020-04-05,2020-04-05,1,Completed
5107,5107,8823.67,2021-08-31,2021-08-31,2,Pending
71852,71852,3868.96,2018-06-07,2018-06-07,1,Pending
69661,69661,6038.08,2020-03-30,2020-03-30,3,Failed
18579,18579,3704.16,2020-12-30,2020-12-30,3,Completed
80649,80649,5218.61,2022-05-04,2022-05-04,2,Completed
39101,39101,6444.76,2018-05-12,2018-05-12,1,Failed
37454,37454,738.16,2019-02-05,2019-02-05,2,Completed
51495,51495,8168.08,2018-11-27,2018-11-27,3,Completed
33110,33110,1802.15,2022-12-27,2022-12-27,2,Failed
51588,51588,789.67,2022-01-21,2022-01-21,2,Pending
68319,68319,1747.42,2021-07-29,2021-07-29,2,Completed
71021,71021,4139.31,2018-08-03,2018-08-03,1,Pending
95024,95024,6921.86,2022-03-01,2022-03-01,3,Completed
62137,62137,7458.46,2022-02-09,2022-02-09,4,Failed
18915,18915,8614.21,2020-01-16,2020-01-16,1,Pending
88453,88453,9669.03,2021-01-01,2021-01-01,4,Failed
25995,25995,5638.24,2019-05-24,2019-05-24,3,Completed
65024,65024,1524.03,2019-03-13,2019-03-13,4,Failed
41033,41033,2154.84,2018-08-27,2018-08-27,4,Pending
54890,54890,1350.0,2018-06-22,2018-06-22,2,Completed
45733,45733,4756.29,2022-05-26,2022-05-26,4,Pending
99948,99948,8005.56,2022-10-23,2022-10-23,4,Completed
4099,4099,2038.9,2019-04-10,2019-04-10,4,Pending
85200,85200,9221.03,2021-09-13,2021-09-13,4,Failed
8604,8604,479.95,2019-01-23,2019-01-23,1,Completed
10731,10731,1054.08,2022-02-05,2022-02-05,4,Pending
60166,60166,4702.31,2020-04-24,2020-04-24,4,Pending
3794,3794,4884.5,2019-08-18,2019-08-18,1,Failed
39352,39352,9896.0,2020-03-23,2020-03-23,4,Pending
40605,40605,2838.35,2021-01-23,2021-01-23,1,Pending
57352,57352,2166.96,2020-07-23,2020-07-23,2,Pending
36546,36546,6151.76,2022-01-08,2022-01-08,2,Completed
49075,49075,8278.3,2018-11-12,2018-11-12,4,Pending
55866,55866,6930.13,2023-02-23,2023-02-23,4,Completed
13217,13217,8617.11,2019-08-28,2019-08-28,1,Pending
12295,12295,9123.9,2019-12-26,2019-12-26,2,Failed
66755,66755,1683.76,2019-10-09,2019-10-09,4,Pending
57078,57078,5075.51,2021-01-10,2021-01-10,3,Failed
26376,26376,4111.88,2019-08-17,2019-08-17,3,Pending
48495,48495,5292.03,2020-03-09,2020-03-09,2,Completed
59449,59449,3191.1,2021-09-08,2021-09-08,3,Completed
22908,22908,8416.21,2022-08-14,2022-08-14,4,Completed
